"Area name","Area code","Area type","Specimen date","Daily lab-confirmed cases","Cumulative lab-confirmed cases"
"Swindon","E06000030","Upper tier local authority","2020-04-06",8,103
"Tameside","E08000008","Upper tier local authority","2020-04-06",28,219
"Telford and Wrekin","E06000020","Upper tier local authority","2020-04-06",3,106
"Thurrock","E06000034","Upper tier local authority","2020-04-06",7,148
"Torbay","E06000027","Upper tier local authority","2020-04-06",1,62
"Tower Hamlets","E09000030","Upper tier local authority","2020-04-06",25,406
"Trafford","E08000009","Upper tier local authority","2020-04-06",22,282
"Wakefield","E08000036","Upper tier local authority","2020-04-06",27,240
"Walsall","E08000030","Upper tier local authority","2020-04-06",33,460
"Waltham Forest","E09000031","Upper tier local authority","2020-04-06",25,444
"Wandsworth","E09000032","Upper tier local authority","2020-04-06",33,626
"Warrington","E06000007","Upper tier local authority","2020-04-06",31,215
"Warwickshire","E10000031","Upper tier local authority","2020-04-06",37,505
"West Berkshire","E06000037","Upper tier local authority","2020-04-06",6,125
"West Sussex","E10000032","Upper tier local authority","2020-04-06",27,348
"Westminster","E09000033","Upper tier local authority","2020-04-06",10,426
"Wigan","E08000010","Upper tier local authority","2020-04-06",17,229
"Wiltshire","E06000054","Upper tier local authority","2020-04-06",11,189
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-04-06",3,122
"Wirral","E08000015","Upper tier local authority","2020-04-06",46,367
"Wokingham","E06000041","Upper tier local authority","2020-04-06",6,133
"Wolverhampton","E08000031","Upper tier local authority","2020-04-06",22,358
"Worcestershire","E10000034","Upper tier local authority","2020-04-06",36,496
"York","E06000014","Upper tier local authority","2020-04-06",10,89
"England","E92000001","Country","2020-04-05",3004,50718
"West Midlands","E12000005","Region","2020-04-05",268,5645
"East of England","E12000006","Region","2020-04-05",278,4135
"North West","E12000002","Region","2020-04-05",614,7078
"East Midlands","E12000004","Region","2020-04-05",147,3102
"South West","E12000009","Region","2020-04-05",152,2243
"London","E12000007","Region","2020-04-05",603,14147
"Yorkshire and The Humber","E12000003","Region","2020-04-05",223,3603
"North East","E12000001","Region","2020-04-05",221,2431
"South East","E12000008","Region","2020-04-05",410,6486
"Barking and Dagenham","E09000002","Upper tier local authority","2020-04-05",16,246
"Barnet","E09000003","Upper tier local authority","2020-04-05",40,755
"Barnsley","E08000016","Upper tier local authority","2020-04-05",2,242
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-04-05",5,71
"Bedford","E06000055","Upper tier local authority","2020-04-05",5,143
"Bexley","E09000004","Upper tier local authority","2020-04-05",18,307
"Birmingham","E08000025","Upper tier local authority","2020-04-05",70,1503
"Blackburn with Darwen","E06000008","Upper tier local authority","2020-04-05",8,93
"Blackpool","E06000009","Upper tier local authority","2020-04-05",3,91
"Bolton","E08000001","Upper tier local authority","2020-04-05",15,217
"Bournemouth, Christchurch and Poole","E06000058","Upper tier local authority","2020-04-05",12,133
"Bracknell Forest","E06000036","Upper tier local authority","2020-04-05",4,80
"Bradford","E08000032","Upper tier local authority","2020-04-05",28,268
"Brent","E09000005","Upper tier local authority","2020-04-05",37,837
"Brighton and Hove","E06000043","Upper tier local authority","2020-04-05",9,153
"Bristol, City of","E06000023","Upper tier local authority","2020-04-05",14,224
"Bromley","E09000006","Upper tier local authority","2020-04-05",27,578
"Buckinghamshire","E10000002","Upper tier local authority","2020-04-05",13,354
"Bury","E08000002","Upper tier local authority","2020-04-05",15,168
"Calderdale","E08000033","Upper tier local authority","2020-04-05",3,97
"Cambridgeshire","E10000003","Upper tier local authority","2020-04-05",26,285
"Camden","E09000007","Upper tier local authority","2020-04-05",16,341
"Central Bedfordshire","E06000056","Upper tier local authority","2020-04-05",16,190
"Cheshire East","E06000049","Upper tier local authority","2020-04-05",27,248
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-04-05",32,276
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-04-05",11,208
"County Durham","E06000047","Upper tier local authority","2020-04-05",26,332
"Coventry","E08000026","Upper tier local authority","2020-04-05",10,298
"Croydon","E09000008","Upper tier local authority","2020-04-05",36,775
"Cumbria","E10000006","Upper tier local authority","2020-04-05",79,860
"Darlington","E06000005","Upper tier local authority","2020-04-05",2,55
"Derby","E06000015","Upper tier local authority","2020-04-05",2,301
"Derbyshire","E10000007","Upper tier local authority","2020-04-05",8,569
"Devon","E10000008","Upper tier local authority","2020-04-05",20,268
"Dorset","E06000059","Upper tier local authority","2020-04-05",6,135
"Dudley","E08000027","Upper tier local authority","2020-04-05",20,349
"Ealing","E09000009","Upper tier local authority","2020-04-05",14,539
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-04-05",10,129
"East Sussex","E10000011","Upper tier local authority","2020-04-05",12,224
"Enfield","E09000010","Upper tier local authority","2020-04-05",12,388
"Essex","E10000012","Upper tier local authority","2020-04-05",52,1128
"Gateshead","E08000037","Upper tier local authority","2020-04-05",20,228
"Gloucestershire","E10000013","Upper tier local authority","2020-04-05",31,405
"Greenwich","E09000011","Upper tier local authority","2020-04-05",21,358
"Hackney","E09000012","Upper tier local authority","2020-04-05",20,389
"Halton","E06000006","Upper tier local authority","2020-04-05",15,124
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-04-05",10,301
"Hampshire","E10000014","Upper tier local authority","2020-04-05",74,1163
"Haringey","E09000014","Upper tier local authority","2020-04-05",8,322
"Harrow","E09000015","Upper tier local authority","2020-04-05",26,513
"Hartlepool","E06000001","Upper tier local authority","2020-04-05",3,39
"Havering","E09000016","Upper tier local authority","2020-04-05",20,309
"Herefordshire, County of","E06000019","Upper tier local authority","2020-04-05",4,71
"Hertfordshire","E10000015","Upper tier local authority","2020-04-05",61,1068
"Hillingdon","E09000017","Upper tier local authority","2020-04-05",16,381
"Hounslow","E09000018","Upper tier local authority","2020-04-05",19,374
"Isle of Wight","E06000046","Upper tier local authority","2020-04-05",2,33
"Islington","E09000019","Upper tier local authority","2020-04-05",4,276
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-04-05",6,283
"Kent","E10000016","Upper tier local authority","2020-04-05",72,1043
"Kingston upon Hull, City of","E06000010","Upper tier local authority","2020-04-05",4,55
"Kingston upon Thames","E09000021","Upper tier local authority","2020-04-05",9,215
"Kirklees","E08000034","Upper tier local authority","2020-04-05",12,219
"Knowsley","E08000011","Upper tier local authority","2020-04-05",16,191
"Lambeth","E09000022","Upper tier local authority","2020-04-05",17,717
"Lancashire","E10000017","Upper tier local authority","2020-04-05",94,1046
"Leeds","E08000035","Upper tier local authority","2020-04-05",38,397
"Leicester","E06000016","Upper tier local authority","2020-04-05",20,252
"Leicestershire","E10000018","Upper tier local authority","2020-04-05",30,392
"Lewisham","E09000023","Upper tier local authority","2020-04-05",28,545
"Lincolnshire","E10000019","Upper tier local authority","2020-04-05",21,324
"Liverpool","E08000012","Upper tier local authority","2020-04-05",46,596
"Luton","E06000032","Upper tier local authority","2020-04-05",27,235
"Manchester","E08000003","Upper tier local authority","2020-04-05",36,396
"Medway","E06000035","Upper tier local authority","2020-04-05",19,247
"Merton","E09000024","Upper tier local authority","2020-04-05",17,387
"Middlesbrough","E06000002","Upper tier local authority","2020-04-05",21,191
"Milton Keynes","E06000042","Upper tier local authority","2020-04-05",21,218
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-04-05",24,391
"Newham","E09000025","Upper tier local authority","2020-04-05",24,564
"Norfolk","E10000020","Upper tier local authority","2020-04-05",36,387
"North East Lincolnshire","E06000012","Upper tier local authority","2020-04-05",2,54
"North Somerset","E06000024","Upper tier local authority","2020-04-05",4,87
"North Tyneside","E08000022","Upper tier local authority","2020-04-05",18,198
"North Yorkshire","E10000023","Upper tier local authority","2020-04-05",24,322
"Northamptonshire","E10000021","Upper tier local authority","2020-04-05",34,549
"Northumberland","E06000057","Upper tier local authority","2020-04-05",23,229
"Nottingham","E06000018","Upper tier local authority","2020-04-05",11,211
"Nottinghamshire","E10000024","Upper tier local authority","2020-04-05",20,496
"Oldham","E08000004","Upper tier local authority","2020-04-05",13,242
"Oxfordshire","E10000025","Upper tier local authority","2020-04-05",49,584
"Peterborough","E06000031","Upper tier local authority","2020-04-05",6,80
"Plymouth","E06000026","Upper tier local authority","2020-04-05",1,103
"Portsmouth","E06000044","Upper tier local authority","2020-04-05",10,122
"Reading","E06000038","Upper tier local authority","2020-04-05",8,133
"Redbridge","E09000026","Upper tier local authority","2020-04-05",22,355
"Redcar and Cleveland","E06000003","Upper tier local authority","2020-04-05",8,119
"Richmond upon Thames","E09000027","Upper tier local authority","2020-04-05",7,224
"Rochdale","E08000005","Upper tier local authority","2020-04-05",11,196
"Rotherham","E08000018","Upper tier local authority","2020-04-05",9,258
"Rutland","E06000017","Upper tier local authority","2020-04-05",1,8
"Salford","E08000006","Upper tier local authority","2020-04-05",16,274
"Sandwell","E08000028","Upper tier local authority","2020-04-05",24,419
"Sefton","E08000014","Upper tier local authority","2020-04-05",27,315
"Sheffield","E08000019","Upper tier local authority","2020-04-05",66,1029
"Shropshire","E06000051","Upper tier local authority","2020-04-05",7,178
"Slough","E06000039","Upper tier local authority","2020-04-05",5,172
"Solihull","E08000029","Upper tier local authority","2020-04-05",10,261
"Somerset","E10000027","Upper tier local authority","2020-04-05",8,129
"South Gloucestershire","E06000025","Upper tier local authority","2020-04-05",10,146
"South Tyneside","E08000023","Upper tier local authority","2020-04-05",15,126
"Southampton","E06000045","Upper tier local authority","2020-04-05",12,188
"Southend-on-Sea","E06000033","Upper tier local authority","2020-04-05",9,159
"Southwark","E09000028","Upper tier local authority","2020-04-05",24,737
"St. Helens","E08000013","Upper tier local authority","2020-04-05",21,273
"Staffordshire","E10000028","Upper tier local authority","2020-04-05",32,651
"Stockport","E08000007","Upper tier local authority","2020-04-05",26,304
"Stockton-on-Tees","E06000004","Upper tier local authority","2020-04-05",12,137
"Stoke-on-Trent","E06000021","Upper tier local authority","2020-04-05",7,121
"Suffolk","E10000029","Upper tier local authority","2020-04-05",31,319
"Sunderland","E08000024","Upper tier local authority","2020-04-05",49,386
"Surrey","E10000030","Upper tier local authority","2020-04-05",65,1086
"Sutton","E09000029","Upper tier local authority","2020-04-05",10,311
"Swindon","E06000030","Upper tier local authority","2020-04-05",10,95
"Tameside","E08000008","Upper tier local authority","2020-04-05",14,191
"Telford and Wrekin","E06000020","Upper tier local authority","2020-04-05",9,103
"Thurrock","E06000034","Upper tier local authority","2020-04-05",9,141
"Torbay","E06000027","Upper tier local authority","2020-04-05",3,61
"Tower Hamlets","E09000030","Upper tier local authority","2020-04-05",19,381
"Trafford","E08000009","Upper tier local authority","2020-04-05",19,260
"Wakefield","E08000036","Upper tier local authority","2020-04-05",21,213
"Walsall","E08000030","Upper tier local authority","2020-04-05",17,427
"Waltham Forest","E09000031","Upper tier local authority","2020-04-05",26,419
"Wandsworth","E09000032","Upper tier local authority","2020-04-05",17,593
"Warrington","E06000007","Upper tier local authority","2020-04-05",23,184
"Warwickshire","E10000031","Upper tier local authority","2020-04-05",24,468
"West Berkshire","E06000037","Upper tier local authority","2020-04-05",6,119
"West Sussex","E10000032","Upper tier local authority","2020-04-05",17,321
"Westminster","E09000033","Upper tier local authority","2020-04-05",17,416
"Wigan","E08000010","Upper tier local authority","2020-04-05",15,212
"Wiltshire","E06000054","Upper tier local authority","2020-04-05",17,178
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-04-05",4,119
"Wirral","E08000015","Upper tier local authority","2020-04-05",43,321
"Wokingham","E06000041","Upper tier local authority","2020-04-05",8,127
